form	lemma	POS	morph
རྟ་	རྟ་	NOUN
དང་	དང་	NO_POS
།་		PUNCT
སྒྲུབ་	སྒྲུབ་	VERB
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
ཀྱི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
བཞག་པ་	བཞག་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
སྡེ་	སྡེ་	NOUN
བདུན་	བདུན་	NUM
རྒྱན་	རྒྱན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
དེ་དག་	དེ་དག་	OTHER
ནི་	ནི་	NO_POS
།		PUNCT
དགག་བྱ་	དགག་བྱ་	VERB
དང་	དང་	NO_POS
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
འཇོག་པ་	འཇོག་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
ཁོ་ན་	ཁོ་ན་	DET
རེ་	རེ་	DET
།་		PUNCT
རྒྱུ་མ་	རྒྱུ་མ་	NOUN
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
དང་	དང་	NO_POS
།		PUNCT
ཁྱབ་བྱེད་	ཁྱབ་བྱེད་	NO_POS
མ་	མ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
སེརྨེགས་		NON_WORD
ཀྱང་	ཀྱང་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
		
སྣ་	སྣ་	NOUN
ན་	ནས་	PART
བཞག་པ་	བཞག་པ་	VERB
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
དམ་བཅའ་	དམ་བཅའ་	NOUN
འཐད་པ་	འཐད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
འདོདི་		NON_WORD
ན་	ན་	ADP
།་		PUNCT
མི་	མི་	PART
འཐད་པ་	འཐད་པ་	VERB
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
རྒྱུ་མ་	རྒྱུ་མ་	NOUN
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
རང་	རང་	PRON
གི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
བཞག་པ་	བཞག་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཟེ་	ཟེ་	VERB
ན་	ན་	ADP
སྐྱོན་མེད་	སྐྱོན་མེད་	ADJ
དེ་	དེ་	DET
།		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
རྟགས་	རྟགས་	NOUN
རང་	རང་	PRON
གི་	གི་	PART
ང་	ང་	PRON
བའ་		NON_WORD
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
བཞག་པ་	བཞག་པ་	VERB
གཙོ་	གཙོ་	NOUN
ཆེ་	ཆེ་	VERB
ཡང་	ཀྱང་	PART
།		PUNCT
དེ་ཙམ་	དེ་ཙམ་	NO_POS
གྱིས་	གིས་	PART
མི་	མི་	PART
འཇོག་པ་	འཇོག་པ་	VERB
ར་	ལ་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
ཀྱང་	ཀྱང་	PART
འཇོག་	འཇོག་	VERB
		
རྟགས་རིགས་	རྟགས་རིགས་	OTHER
རྒྱས་པ་	རྒྱས་པ་	VERB
།		PUNCT
དབེསྣས་པ་	དབེསྣས་པ་	NON_WORD
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཁ་ཅིག་	ཁ་ཅིག་	PRON
འགལ་	འགལ་	VERB
།		PUNCT
མ་	མ་	PART
ངེས་	ངེས་	VERB
།		PUNCT
མ་གྲུབ་པ་	མ་གྲུབ་པ་	NO_POS
འི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
གསུམ་	གསུམ་	NUM
མདོ་པ་	མདོ་པ་	NOUN
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
འགལ་	འགལ་	VERB
མ་	མ་	PART
ངེས་	ངེས་	VERB
མ་གྲུབ་པ་	མ་གྲུབ་པ་	NO_POS
འི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
གསུམ་	གསུམ་	NUM
འོ་	འོ་	PART
དེ་པ་	དེ་པ་	NO_POS
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཟེ་	ཟེ་	VERB
ན་མ་	ན་མ་	PROPN
ཁྱབ་	ཁྱབ་	VERB
།		PUNCT
འདོད་	འདོད་	VERB
མི་	མི་	PART
ནུས་	ནུས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
གཞི་གྲུབ་	གཞི་གྲུབ་	NO_POS
ན་	ན་	ADP
།		PUNCT
དེ་	དེ་	DET
གསུམ་པོ་	གསུམ་པོ་	NUM
གང་རུང་	གང་རུང་	NOUN
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
དབོསྣས་པ་	དབོསྣས་པ་	NON_WORD
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
གཞི་གྲུབ་	གཞི་གྲུབ་	NO_POS
ན་	ན་	ADP
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
ཡིན་	ཡིན་	NO_POS
དགོས་པ་	དགོས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
ཀ་	ཀ་	DET
བུམ་	བུམ་	NOUN
གཉིས་	གཉིས་	NUM
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
ཀ་	ཀ་	DET
བུམ་	བུམ་	NOUN
གཉིས་པོ་	གཉིས་པོ་	NUM
དེ་	དེ་	DET
།		PUNCT
མདུན་	མདུན་	NOUN
གྱི་	གི་	PART
གཞི་	གཞི་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
རམ་	གམ་	PART
།		PUNCT
ཤེས་བྱ་	ཤེས་བྱ་	VERB
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འི་	གི་	PART
གཞི་	གཞི་	NOUN
ར་	ལ་	PART
གང་ཟག་	གང་ཟག་	NOUN
གི་	གི་	PART
བདག་མེད་	བདག་མེད་	ADJ
དུ་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
ཤེས་བྱ་	ཤེས་བྱ་	VERB
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འི་	གི་	PART
གཞི་	གཞི་	NOUN
ར་	ལ་	PART
ཆོཐོས་		NON_WORD
ཅན་	ཅན་	PART
།		PUNCT
གང་ཟག་	གང་ཟག་	NOUN
གི་	གི་	PART
བདག་མེད་	བདག་མེད་	ADJ
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
ཀ་	ཀ་	DET
བུམ་	བུམ་	NOUN
གཉིས་	གཉིས་	NUM
མདོ་པ་	མདོ་པ་	NOUN
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འདི་	འདི་	DET
།		PUNCT
ཀ་	ཀ་	DET
བུམ་	བུམ་	NOUN
གཉིས་	གཉིས་	NUM
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
ཏུ་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
སྦྱོརེ་		NON_WORD
རྣམ་དག་	རྣམ་དག་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཁོ་ན་	ཁོ་ན་	DET
རེ་	རེ་	DET
།		PUNCT
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
དེ་	དེ་	DET
ལ་	ལ་	ADP
འགལ་	འགལ་	VERB
མ་	མ་	PART
ངེས་	ངེས་	VERB
མ་གྲུབ་པ་	མ་གྲུབ་པ་	NO_POS
འི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
གསུམ་	གསུམ་	NUM
མདེ་པ་	མདེ་པ་	NON_WORD
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།་		PUNCT
སྒྲུབ་	སྒྲུབ་	VERB
ངག་	ངག་	NOUN
དེ་	དེ་	DET
ལ་	ལ་	ADP
འགལ་	འགལ་	VERB
མ་	མ་	PART
ངེས་	ངེས་	VERB
མ་གྲུབ་པ་	མ་གྲུབ་པ་	NO_POS
འི་	གི་	PART
སྒྲུབ་	སྒྲུབ་	VERB
ངག་	ངག་	NOUN
སྒྲུབ་	སྒྲུབ་	VERB
ངག་	ངག་	NOUN
ལྟ་	ལྟ་	OTHER
སྣང་	སྣང་	VERB
།		PUNCT
		
གསུམ་	གསུམ་	NUM
སྐུད་པ་	སྐུད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཟེ་	ཟེ་	VERB
ན་མ་	ན་མ་	PROPN
ཁྱབ་	ཁྱབ་	VERB
།		PUNCT
ཁ་ཅིག་	ཁ་ཅིག་	PRON
བྱ་	བྱ་	VERB
ན་	ན་	ADP
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
ས་	གིས་	PART
ཁྱབ་	ཁྱབ་	VERB
ཅེས་པ་	ཅེས་པ་	PART
འི་	གི་	PART
ངག་	ངག་	NOUN
འདི་	འདི་	DET
རྗེས་ཁྱབ་	རྗེས་ཁྱབ་	NO_POS
སྔོནེ་		NON_WORD
འགྲོ་	འགྲོ་	VERB
ཅན་	ཅན་	PART
གྱི་	གི་	PART
སྒྲུབ་	སྒྲུབ་	VERB
ངག་	ངག་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
བྱ་	བྱ་	VERB
ན་	ན་	ADP
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
ས་	གིས་	PART
ཁྱབ་	ཁྱབ་	VERB
།		PUNCT
དཔེར་ན་	དཔེར་ན་	NO_POS
།		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
བཞིན་	བཞིན་	NOUN
སྒྲ་	སྒྲ་	NOUN
ཡང་	ཀྱང་	PART
བྱ་	བྱ་	VERB
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
ངག་	ངག་	NOUN
འདི་	འདི་	DET
།		PUNCT
རྗེས་ཁྱབ་	རྗེས་ཁྱབ་	NO_POS
སྔོནེ་		NON_WORD
འགྲོ་	འགྲོ་	VERB
ཅན་	ཅན་	PART
གྱི་	གི་	PART
སྒྲུབ་	སྒྲུབ་	VERB
ངག་	ངག་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཟེ་	ཟེ་	VERB
ན་མ་	ན་མ་	PROPN
ཁྱབ་	ཁྱབ་	VERB
།		PUNCT
འདོད་	འདོད་	VERB
མི་	མི་	PART
ནུས་	ནུས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་ཙམ་	དེ་ཙམ་	NO_POS
གྱི་	གི་	PART
རྗེས་ཁྱབ་	རྗེས་ཁྱབ་	NO_POS
སྔོན་འགྲོ་	སྔོན་འགྲོ་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
སྒྲུབ་	སྒྲུབ་	VERB
ངག་	ངག་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
ཏུ་	ལ་	PART
མི་འགྱུར་བ་	མི་འགྱུར་བ་	NO_POS
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཁ་ཅིག་	ཁ་ཅིག་	PRON
བྱ་	བྱ་	VERB
ན་	ན་	ADP
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
ས་	གིས་	PART
ཁྱབ་	ཁྱབ་	VERB
།		PUNCT
དཔེར་ན་	དཔེར་ན་	NO_POS
།		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
བཞིན་	བཞིན་	NOUN
སྒྲ་	སྒྲ་	NOUN
ཡང་	ཀྱང་	PART
བྱ་	བྱ་	VERB
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
སྒྲུབ་	སྒྲུབ་	VERB
ངག་	ངག་	NOUN
འདི་	འདི་	DET
།		PUNCT
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཀྱིས་	གིས་	PART
སྒྲ་	སྒྲ་	NOUN
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
ར་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	འི་	ADP
སྒྲུབ་	སྒྲུབ་	VERB
ངག་	ངག་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
དམ་བཅའ་	དམ་བཅའ་	NOUN
འཐད་པ་	འཐད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
འདོདི་		NON_WORD
ན་	ན་	ADP
།		PUNCT
དེ་	དེ་	DET
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
བྱ་	བྱ་	VERB
ན་	ན་	ADP
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
ས་	གིས་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
དེ་	དེ་	DET
།		PUNCT
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཀྱིས་	གིས་	PART
སྒྲ་	སྒྲ་	NOUN
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
ར་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
ནང་ཚན་	ནང་ཚན་	OTHER
དུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
འི་	གི་	PART
རྗེས་ཁྱབ་	རྗེས་ཁྱབ་	NO_POS
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཟེ་	ཟེ་	VERB
ན་མ་	ན་མ་	PROPN
ཁྱབ་	ཁྱབ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
འདི་	འདི་	DET
འི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
ནི་	ནི་	NO_POS
ཚུལ་	ཚུལ་	NOUN
གསུམ་	གསུམ་	NUM
འཆད་པ་	འཆད་པ་	VERB
འི་	གི་	PART
སྐབས་	སྐབས་	NOUN
སུ་	སུ་	ADP
བཤད་པ་	བཤད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
		
རྟགས་རིགས་	རྟགས་རིགས་	OTHER
རྒྱས་པ་	རྒྱས་པ་	VERB
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
རྟགས་	རྟགས་	NOUN
སྦྱོང་	སྦྱོང་	VERB
གྱི་	གི་	PART
རྣམ་གཞག་	རྣམ་གཞག་	NOUN
གཏན་	གཏན་	NOUN
ལ་	ལ་	ADP
ཕབ་པ་	ཕབ་པ་	VERB
ལ་	ལ་	ADP
དགོས་པ་	དགོས་པ་	VERB
ཅི་	ཅི་	NO_POS
ཡོདེ་		NON_WORD
ཅེ་ན་	ཅེ་ན་	PART
།		PUNCT
ཤེས་བྱ་	ཤེས་བྱ་	VERB
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
འབྲས་	འབྲས་	NOUN
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
གི་	གི་	PART
རྣམ་གཞག་	རྣམ་གཞག་	NOUN
གཏན་	གཏན་	NOUN
ལ་	ལ་	ADP
ཕབ་པ་	ཕབ་པ་	VERB
ལ་	ལ་	ADP
དཏྲེམས་པ་	དཏྲེམས་པ་	NON_WORD
མསྣད་		NON_WORD
དེ་	དེ་	DET
།		PUNCT
དུ་བ་	དུ་བ་	NOUN
མེ་	མེ་	NOUN
དང་	དང་	NO_POS
འབྲེལ་བ་	འབྲེལ་བ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
ཤེས་པ་	ཤེས་པ་	VERB
དཔེ་	དཔེ་	NOUN
ར་	ལ་	PART
མཛད་	མཛད་	VERB
ན་	ནས་	PART
།		PUNCT
རྒྱུ་འབྲས་	རྒྱུ་འབྲས་	NOUN
ཀྱི་	གི་	PART
འབྲེལ་པ་	འབྲེལ་པ་	VERB
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
འི་	གི་	PART
ཆེད་	ཆེད་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
གཏན་	གཏན་	NOUN
ལ་	ལ་	ADP
ཕབ་པ་	ཕབ་པ་	VERB
ལ་	ལ་	ADP
དབེསྣས་པ་	དབེསྣས་པ་	NON_WORD
མདེ་		NON_WORD
དེ་	དེ་	DET
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
བྱ་	བྱ་	VERB
ཤིང་	ཅིང་	PART
།		PUNCT
བྱས་པ་	བྱས་པ་	VERB
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
དང་	དང་	NO_POS
རང་བཞིན་	རང་བཞིན་	NOUN
གཅིག་	གཅིག་	NUM
ཡིན་པ་	ཡིན་པ་	AUX
དཔེ་	དཔེ་	NOUN
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
།		PUNCT
སྤྱི་		
འདུས་བྱས་	འདུས་བྱས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
མི་རྟག་	མི་རྟག་	OTHER
ཅིང་	ཅིང་	PART
།		PUNCT
ཁྱད་པར་	ཁྱད་པར་	NOUN
ཉེར་ལེན་	ཉེར་ལེན་	NO_POS
གྱི་	གི་	PART
ཕུང་པོ་	ཕུང་པོ་	NOUN
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
དང་	དང་	NO_POS
།		PUNCT
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ཅན་	ཅན་	PART
དུ་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
སོགས་	སོགས་	DET
ཀྱི་	གི་	PART
དགོས་པ་	དགོས་པ་	VERB
མདེ་པ་	མདེ་པ་	NON_WORD
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
མ་	མ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
མི་སྣང་བ་	མི་སྣང་བ་	NO_POS
མ་	མ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
གཏན་	གཏན་	NOUN
ལ་	ལ་	ADP
ཕབ་པ་	ཕབ་པ་	VERB
ལ་	ལ་	ADP
དབེཤས་པ་	དབེཤས་པ་	NON_WORD
འདི་	འདི་	DET
དེ་	དེ་	DET
།		PUNCT
ཤ་ཟ་	ཤ་ཟ་	NOUN
བསྐལ་དོན་	བསྐལ་དོན་	NO_POS
དུ་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
འི་	གི་	PART
གང་ཟག་	གང་ཟག་	NOUN
གིས་	གིས་	PART
མདུན་	མདུན་	NOUN
གྱི་	གི་	PART
གཞི་	གཞི་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
ཤ་ཟ་	ཤ་ཟ་	NOUN
མདེ་		NON_WORD
ཅེས་	ཅེས་	PART
དམ་བཅའ་	དམ་བཅའ་	NOUN
མི་རིགས་	མི་རིགས་	NOUN
།		PUNCT
མེད་	མེད་	VERB
ཅེས་	ཅེས་	PART
དམ་བཅའ་	དམ་བཅའ་	NOUN
མི་རིགས་པ་	མི་རིགས་པ་	NOUN
དཔེ་	དཔེ་	NOUN
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
ཕ་རོལ་པོ་	ཕ་རོལ་པོ་	NOUN
འོ་	གོ་	PART
རྟགས་	རྟགས་	NOUN
སྤྱོར་		NON_WORD
གྱི་	གི་	PART
དབོ་	དབོ་	NO_POS
ས་པ་	ས་པ་	NOUN
།		PUNCT
		
སྐྱོན་ཡོན་	སྐྱོན་ཡོན་	NO_POS
བསྐལ་དོན་	བསྐལ་དོན་	NO_POS
དུ་	ལ་	PART
སེང་བ་	སེང་བ་	NO_POS
འི་	གི་	PART
གང་ཟག་	གང་ཟག་	NOUN
གིས་	གིས་	PART
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
དེ་	དེ་	DET
ལ་	ལ་	ADP
སྐྱོན་	སྐྱོན་	NOUN
འདི་	འདི་	DET
ཡོད་	ཡོད་	VERB
།		PUNCT
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
འདི་	འདི་	DET
ཡོད་	ཡོད་	VERB
དོ་	གོ་	PART
ཞེ་	ཅེས་	PART
ཐག་	ཐག་	VERB
ཆོད་	ཆོད་	VERB
ཀྱི་	གི་	PART
དམ་བཅའ་	དམ་བཅའ་	NOUN
བྱ་	བྱ་	VERB
མི་རིགས་པ་	མི་རིགས་པ་	NOUN
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
འི་	གི་	PART
ཆེད་	ཆེད་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
སྣང་	སྣང་	VERB
རུང་	རུང་	SCONJ
མ་	མ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
གཏན་	གཏན་	NOUN
ལ་	ལ་	ADP
ཕབ་པ་	ཕབ་པ་	VERB
ལ་	ལ་	ADP
དབོཐོས་པ་	དབོཐོས་པ་	NON_WORD
ཡོདེ་		NON_WORD
དེ་	དེ་	DET
།		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
ས་	གིས་	PART
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
ས་	ས་	ADP
ཕྱོགོས་		NON_WORD
སུ་	སུ་	ADP
བུམ་པ་	བུམ་པ་	NOUN
ཚད་མ་	ཚད་མ་	NOUN
ས་	གིས་	PART
མ་	མ་	PART
དམིགས་	དམིགས་	VERB
ན་	ན་	ADP
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
བུམ་པ་	བུམ་པ་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
སྐུཚེ་བ་	སྐུཚེ་བ་	NON_WORD
དཔེ་	དཔེ་	NOUN
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
།་		PUNCT
གང་ཟག་	གང་ཟག་	NOUN
གི་	གི་	PART
བདག་	བདག་	PRON
འདྲོད་	འདྲོད་	NO_POS
མས་མ་	མས་མ་	NO_POS
དམིགས་	དམིགས་	VERB
ན་	ན་	ADP
།		PUNCT
གང་ཟག་	གང་ཟག་	NOUN
གི་	གི་	PART
བདག་མེད་པ་	བདག་མེད་པ་	ADJ
ར་	ལ་	PART
གོ་བ་	གོ་བ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཆེད་	ཆེད་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
གང་ཟག་	གང་ཟག་	NOUN
གི་	གི་	PART
བདག་	བདག་	PRON
ཚད་མ་	ཚད་མ་	NOUN
ས་	གིས་	PART
མ་	མ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
དེ་	དེ་	DET
།		PUNCT
ཕུང་པོ་	ཕུང་པོ་	NOUN
གང་ཟག་	གང་ཟག་	NOUN
གི་	གི་	PART
བདག་མེད་	བདག་མེད་	ADJ
དུ་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
